,id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary
41,53621755,False,Аналитик данных / Data Scientist,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 170000, 'to': None, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': None, 'building': None, 'description': None, 'lat': 55.718821, 'lng': 37.607933, 'raw': 'Москва', 'metro': {'station_name': 'Шаболовская', 'line_name': 'Калужско-Рижская', 'station_id': '6.157', 'line_id': '6', 'lat': 55.718828, 'lng': 37.607892}, 'metro_stations': [{'station_name': 'Шаболовская', 'line_name': 'Калужско-Рижская', 'station_id': '6.157', 'line_id': '6', 'lat': 55.718828, 'lng': 37.607892}], 'id': '6311586'}",,,2022-03-10T11:45:19+0300,2022-03-10T11:45:19+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=53621755,,https://api.hh.ru/vacancies/53621755?host=hh.ru,https://hh.ru/vacancy/53621755,[],"{'id': '4925', 'name': 'Kelly Services', 'url': 'https://api.hh.ru/employers/4925', 'alternate_url': 'https://hh.ru/employer/4925', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/915294.png', '240': 'https://hhcdn.ru/employer-logo/4101856.png', '90': 'https://hhcdn.ru/employer-logo/4101855.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4925', 'trusted': True}","{'requirement': 'Обязательно высшее образование в сфере точных наук. Опыт работы от 1 года в качестве DS. Обязательно наличие опыта непосредственного участия...', 'responsibility': 'Разработка гибридных моделей (физика/электротехника/химия  ML) технологических советчиков/подсказчиков производственной деятельности различной сложности, включая моделирование процессов оборудования, производственных и...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
42,51649877,False,Data Scientist в направление «Ценообразование»,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'улица Авиаконструктора Микояна', 'building': '12', 'description': None, 'lat': 55.792589, 'lng': 37.527588, 'raw': 'Москва, улица Авиаконструктора Микояна, 12', 'metro': {'station_name': 'Аэропорт', 'line_name': 'Замоскворецкая', 'station_id': '2.12', 'line_id': '2', 'lat': 55.800441, 'lng': 37.530477}, 'metro_stations': [{'station_name': 'Аэропорт', 'line_name': 'Замоскворецкая', 'station_id': '2.12', 'line_id': '2', 'lat': 55.800441, 'lng': 37.530477}], 'id': '355947'}",,,2022-03-10T15:03:15+0300,2022-03-10T15:03:15+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=51649877,,https://api.hh.ru/vacancies/51649877?host=hh.ru,https://hh.ru/vacancy/51649877,[],"{'id': '83639', 'name': 'Профи (profi.ru)', 'url': 'https://api.hh.ru/employers/83639', 'alternate_url': 'https://hh.ru/employer/83639', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3788287.png', '240': 'https://hhcdn.ru/employer-logo/3788288.png', 'original': 'https://hhcdn.ru/employer-logo-original/836851.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=83639', 'trusted': True}","{'requirement': 'Опыт работы в роли <highlighttext>Data</highlighttext> <highlighttext>Scientist</highlighttext>, ML-инженера или <highlighttext>аналитика</highlighttext> от года. Можешь рассказать, какие модели тебе удалось сделать и...', 'responsibility': 'Улучшать модель предсказания стоимости услуг в заказе. Разрабатывать алгоритмы расчёта оптимальной цены заявки. Стоимость услуг заказа — не единственный фактор, который...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
43,53014416,False,Middle Data Scientist,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': None, 'to': 260000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'улица Рентгена', 'building': '5А', 'description': None, 'lat': 59.963224, 'lng': 30.320117, 'raw': 'Санкт-Петербург, улица Рентгена, 5А', 'metro': {'station_name': 'Петроградская', 'line_name': 'Московско-Петроградская', 'station_id': '15.215', 'line_id': '15', 'lat': 59.966389, 'lng': 30.311293}, 'metro_stations': [{'station_name': 'Петроградская', 'line_name': 'Московско-Петроградская', 'station_id': '15.215', 'line_id': '15', 'lat': 59.966389, 'lng': 30.311293}], 'id': '1215292'}",,,2022-03-10T10:28:07+0300,2022-03-10T10:28:07+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=53014416,,https://api.hh.ru/vacancies/53014416?host=hh.ru,https://hh.ru/vacancy/53014416,[],"{'id': '2053040', 'name': 'Click', 'url': 'https://api.hh.ru/employers/2053040', 'alternate_url': 'https://hh.ru/employer/2053040', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/2745695.jpeg', '240': 'https://hhcdn.ru/employer-logo/2745696.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/576106.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2053040', 'trusted': True}","{'requirement': 'Знание как работают традиционные алгоритмы, использующиеся для машинного обучения и опыт их практического внедрения и поддержки в производственной среде. ', 'responsibility': 'Строить полный цикл системы мониторинга и <highlighttext>аналитики</highlighttext> ML решений. Определять критерии успешности релизов, прогнозировать результат и отслеживать показатели. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
44,46213657,False,Ведущий Data Scientist/ RNA Lead,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': None, 'to': 380000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'улица Рентгена', 'building': '5А', 'description': None, 'lat': 59.963224, 'lng': 30.320117, 'raw': 'Санкт-Петербург, улица Рентгена, 5А', 'metro': {'station_name': 'Петроградская', 'line_name': 'Московско-Петроградская', 'station_id': '15.215', 'line_id': '15', 'lat': 59.966389, 'lng': 30.311293}, 'metro_stations': [{'station_name': 'Петроградская', 'line_name': 'Московско-Петроградская', 'station_id': '15.215', 'line_id': '15', 'lat': 59.966389, 'lng': 30.311293}], 'id': '1215292'}",,,2022-03-11T09:41:38+0300,2022-03-11T09:41:38+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=46213657,,https://api.hh.ru/vacancies/46213657?host=hh.ru,https://hh.ru/vacancy/46213657,[],"{'id': '2053040', 'name': 'Click', 'url': 'https://api.hh.ru/employers/2053040', 'alternate_url': 'https://hh.ru/employer/2053040', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/2745695.jpeg', '240': 'https://hhcdn.ru/employer-logo/2745696.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/576106.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2053040', 'trusted': True}","{'requirement': 'Знание как работают традиционные алгоритмы, использующиеся для машинного обучения и опыт их практического внедрения и поддержки в производственной среде. ', 'responsibility': 'Строить полный цикл системы мониторинга и <highlighttext>аналитики</highlighttext> ML решений. Определять критерии успешности релизов, прогнозировать результат и отслеживать показатели. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
45,48428526,False,Data scientist,"{'id': 'gpn-39305-HOLD', 'name': 'ПАО «Газпром нефть»'}",False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-03-10T12:29:57+0300,2022-03-10T12:29:57+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=48428526,,https://api.hh.ru/vacancies/48428526?host=hh.ru,https://hh.ru/vacancy/48428526,[],"{'id': '39305', 'name': 'Газпром нефть', 'url': 'https://api.hh.ru/employers/39305', 'alternate_url': 'https://hh.ru/employer/39305', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/4221125.png', '90': 'https://hhcdn.ru/employer-logo/4221124.png', 'original': 'https://hhcdn.ru/employer-logo-original/945147.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=39305', 'trusted': True}","{'requirement': 'Высшее техническое или физико-математическое образование. Релевантный опыт от 3 лет. Знание классического Machine Learning. Хорошее владение DS стэком на...', 'responsibility': 'Проведение исследований и создание ML/DL моделей. Предварительная обработка и анализ данных. Разработка архитектуры решений. Генерация и тестирования гипотез в...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
46,51627402,False,Аналитик DWH,"{'id': 'bil-4934-cpk', 'name': 'билайн: Контактные центры'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-03-13T12:42:28+0300,2022-03-13T12:42:28+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=51627402,,https://api.hh.ru/vacancies/51627402?host=hh.ru,https://hh.ru/vacancy/51627402,[],"{'id': '4934', 'name': 'билайн', 'url': 'https://api.hh.ru/employers/4934', 'alternate_url': 'https://hh.ru/employer/4934', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/902351.png', '90': 'https://hhcdn.ru/employer-logo/4050091.png', '240': 'https://hhcdn.ru/employer-logo/4050092.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4934', 'trusted': True}","{'requirement': 'Умение работать с данными в табличном формате. Знание SQL (join, common table exressions, агрегирующиефункции, оконные функции). Выделять логические сущности из...', 'responsibility': 'Проверка результатов продуктовых расчетов, участие в тестировании. Работа в Jira, Confluence. Взаимодействие с архитекторами, инженерами данных, BI-разработчиками, <highlighttext>data</highlighttext> <highlighttext>scientists</highlighttext>.'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
47,53584667,False,Data scientist (Нижний Новгород),,False,False,"{'id': '66', 'name': 'Нижний Новгород', 'url': 'https://api.hh.ru/areas/66'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Нижний Новгород', 'street': 'улица Звездинка', 'building': '20Б', 'description': None, 'lat': 56.316938, 'lng': 43.997641, 'raw': 'Нижний Новгород, улица Звездинка, 20Б', 'metro': {'station_name': 'Горьковская', 'line_name': 'Автозаводская', 'station_id': '50.278', 'line_id': '50', 'lat': 56.313933, 'lng': 43.99482}, 'metro_stations': [{'station_name': 'Горьковская', 'line_name': 'Автозаводская', 'station_id': '50.278', 'line_id': '50', 'lat': 56.313933, 'lng': 43.99482}], 'id': '3547671'}",,,2022-03-09T17:42:49+0300,2022-03-09T17:42:49+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=53584667,,https://api.hh.ru/vacancies/53584667?host=hh.ru,https://hh.ru/vacancy/53584667,[],"{'id': '613353', 'name': 'E-PROMO', 'url': 'https://api.hh.ru/employers/613353', 'alternate_url': 'https://hh.ru/employer/613353', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/522916.png', '240': 'https://hhcdn.ru/employer-logo/2533142.png', '90': 'https://hhcdn.ru/employer-logo/2533141.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=613353', 'trusted': True}","{'requirement': 'Практический опыт работы с big <highlighttext>data</highlighttext>. Умение применить на практике классические модели machine learning. Знание языков Python и SQL, а...', 'responsibility': 'Выявлять тренды в покупках и анализировать различные медиаканалы. Моделировать, работать с предиктивной <highlighttext>аналитикой</highlighttext> и Big <highlighttext>Data</highlighttext>. Формировать аналитические отчеты по...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
48,50442368,False,Data Science Team Lead,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-03-13T12:36:20+0300,2022-03-13T12:36:20+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=50442368,,https://api.hh.ru/vacancies/50442368?host=hh.ru,https://hh.ru/vacancy/50442368,[],"{'id': '4934', 'name': 'билайн', 'url': 'https://api.hh.ru/employers/4934', 'alternate_url': 'https://hh.ru/employer/4934', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/902351.png', '90': 'https://hhcdn.ru/employer-logo/4050091.png', '240': 'https://hhcdn.ru/employer-logo/4050092.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4934', 'trusted': True}","{'requirement': 'Обширный опыт разработки и внедрения <highlighttext>Data</highlighttext> Science решений. Уверенное владение Python (нужно будет писать код, который пойдет в продакшн) и...', 'responsibility': 'Модели оттока, различные uplift/response модели, сегментация базы. А/B тестирование и <highlighttext>аналитика</highlighttext> кампаний. Построение профиля абонента: мэтчинг симкарт, поиск...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
49,53555101,False,Product analyst (Data Scientist),,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-03-09T10:55:55+0300,2022-03-09T10:55:55+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=53555101,,https://api.hh.ru/vacancies/53555101?host=hh.ru,https://hh.ru/vacancy/53555101,[],"{'id': '4649269', 'name': 'Иннотех, Группа компаний', 'url': 'https://api.hh.ru/employers/4649269', 'alternate_url': 'https://hh.ru/employer/4649269', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3621227.png', '240': 'https://hhcdn.ru/employer-logo/3621228.png', 'original': 'https://hhcdn.ru/employer-logo-original/795085.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4649269', 'trusted': True}","{'requirement': 'Знание математики и математической статистики. Владение инструментами BI/<highlighttext>Data</highlighttext> Discovery (BusinessObjects, Tableau, PowerBI, Qlik). Опыт работы в Jira и Confluence. ', 'responsibility': 'Искать данные из разрозненных источников, разрабатывать и анализировать математические модели. Формировать задачи на подготовку данных для профильных подразделений, анализировать и...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
50,53555100,False,Product analyst (Data Scientist),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-03-09T10:55:55+0300,2022-03-09T10:55:55+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=53555100,,https://api.hh.ru/vacancies/53555100?host=hh.ru,https://hh.ru/vacancy/53555100,[],"{'id': '4649269', 'name': 'Иннотех, Группа компаний', 'url': 'https://api.hh.ru/employers/4649269', 'alternate_url': 'https://hh.ru/employer/4649269', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3621227.png', '240': 'https://hhcdn.ru/employer-logo/3621228.png', 'original': 'https://hhcdn.ru/employer-logo-original/795085.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4649269', 'trusted': True}","{'requirement': 'Знание математики и математической статистики. Владение инструментами BI/<highlighttext>Data</highlighttext> Discovery (BusinessObjects, Tableau, PowerBI, Qlik). Опыт работы в Jira и Confluence. ', 'responsibility': 'Искать данные из разрозненных источников, разрабатывать и анализировать математические модели. Формировать задачи на подготовку данных для профильных подразделений, анализировать и...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
51,53627421,False,Security Data Scientist,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': None, 'to': 250000, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Смоленская площадь', 'building': '5', 'description': None, 'lat': 55.748265, 'lng': 37.581406, 'raw': 'Москва, Смоленская площадь, 5', 'metro': {'station_name': 'Смоленская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.131', 'line_id': '3', 'lat': 55.747713, 'lng': 37.583802}, 'metro_stations': [{'station_name': 'Смоленская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.131', 'line_id': '3', 'lat': 55.747713, 'lng': 37.583802}, {'station_name': 'Смоленская', 'line_name': 'Филевская', 'station_id': '4.132', 'line_id': '4', 'lat': 55.749083, 'lng': 37.582173}], 'id': '7394275'}",,,2022-03-10T13:11:20+0300,2022-03-10T13:11:20+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=53627421,,https://api.hh.ru/vacancies/53627421?host=hh.ru,https://hh.ru/vacancy/53627421,[],"{'id': '2873', 'name': 'HUAWEI', 'url': 'https://api.hh.ru/employers/2873', 'alternate_url': 'https://hh.ru/employer/2873', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3783339.png', '240': 'https://hhcdn.ru/employer-logo/3783340.png', 'original': 'https://hhcdn.ru/employer-logo-original/835614.PNG'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2873', 'trusted': True}","{'requirement': 'Strong background in mathematics and statistics. Yandex <highlighttext>Data</highlighttext> Analysis School. High achievements at Kaggle and other competitions in the field...', 'responsibility': 'Research and implement ML-based algorithms. Use BigData Platform tools and cooperate with engineers to develop existing <highlighttext>data</highlighttext> pipliene. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
52,52205974,False,Data Scientist (Fintech),,False,False,"{'id': '4', 'name': 'Новосибирск', 'url': 'https://api.hh.ru/areas/4'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-03-09T11:48:54+0300,2022-03-09T11:48:54+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=52205974,,https://api.hh.ru/vacancies/52205974?host=hh.ru,https://hh.ru/vacancy/52205974,[],"{'id': '2716012', 'name': 'РобоФинанс', 'url': 'https://api.hh.ru/employers/2716012', 'alternate_url': 'https://hh.ru/employer/2716012', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/839541.png', '90': 'https://hhcdn.ru/employer-logo/3799043.png', '240': 'https://hhcdn.ru/employer-logo/3799044.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2716012', 'trusted': True}","{'requirement': '...<highlighttext>Data</highlighttext> Science: pandas, numpy, sklearn, matplotlib, seaborn, scipy бусты. Английским не ниже B2. Опыт работы с инструментами бизнес-<highlighttext>аналитики</highlighttext>...', 'responsibility': 'Построение предиктивных и поведенческих моделей. Прогнозирование.'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
53,52205975,False,Data Scientist (Fintech),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-03-09T11:48:50+0300,2022-03-09T11:48:50+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=52205975,,https://api.hh.ru/vacancies/52205975?host=hh.ru,https://hh.ru/vacancy/52205975,[],"{'id': '2716012', 'name': 'РобоФинанс', 'url': 'https://api.hh.ru/employers/2716012', 'alternate_url': 'https://hh.ru/employer/2716012', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/839541.png', '90': 'https://hhcdn.ru/employer-logo/3799043.png', '240': 'https://hhcdn.ru/employer-logo/3799044.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2716012', 'trusted': True}","{'requirement': '...<highlighttext>Data</highlighttext> Science: pandas, numpy, sklearn, matplotlib, seaborn, scipy бусты. Английским не ниже B2. Опыт работы с инструментами бизнес-<highlighttext>аналитики</highlighttext>...', 'responsibility': 'Построение предиктивных и поведенческих моделей. Прогнозирование.'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
54,50113406,False,Data Scientist,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'улица Профессора Попова', 'building': '37Щ', 'description': None, 'lat': 59.971564, 'lng': 30.299941, 'raw': 'Санкт-Петербург, улица Профессора Попова, 37Щ', 'metro': {'station_name': 'Петроградская', 'line_name': 'Московско-Петроградская', 'station_id': '15.215', 'line_id': '15', 'lat': 59.966389, 'lng': 30.311293}, 'metro_stations': [{'station_name': 'Петроградская', 'line_name': 'Московско-Петроградская', 'station_id': '15.215', 'line_id': '15', 'lat': 59.966389, 'lng': 30.311293}], 'id': '1835310'}",,,2022-03-09T11:58:11+0300,2022-03-09T11:58:11+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=50113406,,https://api.hh.ru/vacancies/50113406?host=hh.ru,https://hh.ru/vacancy/50113406,[],"{'id': '3543358', 'name': 'ЭдСервер', 'url': 'https://api.hh.ru/employers/3543358', 'alternate_url': 'https://hh.ru/employer/3543358', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/792642.png', '90': 'https://hhcdn.ru/employer-logo/3611455.png', '240': 'https://hhcdn.ru/employer-logo/3611456.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3543358', 'trusted': True}","{'requirement': 'Python, Vertica, Airflow, Git, Docker, Grafana, InfluxDB. Вы хорошо знаете, как работают стандартные Machine Learning алгоритмы и имеете опыт их...', 'responsibility': '...Multi-Armed Bandits, Counterfactual Learning, etc. Строить системы мониторинга и <highlighttext>аналитики</highlighttext> Machine Learning решений работающих на production, разбирать corner cases...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
55,52625579,False,Data scientist,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 150000, 'to': 220000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2022-03-13T17:45:31+0300,2022-03-13T17:45:31+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=52625579,,https://api.hh.ru/vacancies/52625579?host=hh.ru,https://hh.ru/vacancy/52625579,[],"{'id': '6036329', 'name': 'EdYes', 'url': 'https://api.hh.ru/employers/6036329', 'alternate_url': 'https://hh.ru/employer/6036329', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/4207589.png', '90': 'https://hhcdn.ru/employer-logo/4207588.png', 'original': 'https://hhcdn.ru/employer-logo-original/941762.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=6036329', 'trusted': True}","{'requirement': 'Опыт реализации и применения моделей машинного обучения в продакшн. Понимание основных методов и алгоритмов Machine Learning. Знание принципов работы нейросетевых...', 'responsibility': 'Для HR и менеджмента компании - панель управления с подробными отчётами, визуальными графиками, детальной <highlighttext>аналитикой</highlighttext> и ключевыми инсайтами, построенными на основе...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],True
56,53874799,False,Senior Data Engineer,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Электрозаводская улица', 'building': '27с8', 'description': None, 'lat': 55.791582, 'lng': 37.705607, 'raw': 'Москва, Электрозаводская улица, 27с8', 'metro': {'station_name': 'Преображенская площадь', 'line_name': 'Сокольническая', 'station_id': '1.117', 'line_id': '1', 'lat': 55.796322, 'lng': 37.713582}, 'metro_stations': [{'station_name': 'Преображенская площадь', 'line_name': 'Сокольническая', 'station_id': '1.117', 'line_id': '1', 'lat': 55.796322, 'lng': 37.713582}], 'id': '726923'}",,,2022-03-15T13:20:14+0300,2022-03-15T13:20:14+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=53874799,,https://api.hh.ru/vacancies/53874799?host=hh.ru,https://hh.ru/vacancy/53874799,[],"{'id': '1429999', 'name': 'Циан', 'url': 'https://api.hh.ru/employers/1429999', 'alternate_url': 'https://hh.ru/employer/1429999', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3388809.png', '240': 'https://hhcdn.ru/employer-logo/3388810.png', 'original': 'https://hhcdn.ru/employer-logo-original/736958.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1429999', 'trusted': True}","{'requirement': 'Знает Python и SQL. Базовые знания Java/Scala будут плюсом. Имеет опыт коммуникации с заказчиками/разработчиками. Имеет навыки написания технической...', 'responsibility': 'Налаживание регулярных процессов подготовки и поставки данных для продуктовых команд и <highlighttext>data</highlighttext> <highlighttext>scientist</highlighttext>-ов. Real-time обработка и поставка больших...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
57,53626864,False,Security Anti-Fraud Data Analyst,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': None, 'to': 230000, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}",,,,2022-03-10T12:59:02+0300,2022-03-10T12:59:02+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=53626864,,https://api.hh.ru/vacancies/53626864?host=hh.ru,https://hh.ru/vacancy/53626864,[],"{'id': '2873', 'name': 'HUAWEI', 'url': 'https://api.hh.ru/employers/2873', 'alternate_url': 'https://hh.ru/employer/2873', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3783339.png', '240': 'https://hhcdn.ru/employer-logo/3783340.png', 'original': 'https://hhcdn.ru/employer-logo-original/835614.PNG'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2873', 'trusted': True}","{'requirement': 'Master of Computer Science or Math. Practical experience with Anti-Fraud field from 3 years (fraud trends research, fraud patterns...', 'responsibility': '...<highlighttext>Data</highlighttext> <highlighttext>Scientists</highlighttext> to develop and support ML-models. Use BigData Platform tools and cooperate with engineers to develop existing <highlighttext>data</highlighttext>...'}",,"{'id': 'flexible', 'name': 'Гибкий график'}",[],[],[],False
58,53674302,False,Chief Data Scientist Цифровой кредитный мониторинг,"{'id': '3529-3529-data', 'name': 'Сбер. Data Science'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-03-11T10:02:16+0300,2022-03-11T10:02:16+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=53674302,,https://api.hh.ru/vacancies/53674302?host=hh.ru,https://hh.ru/vacancy/53674302,[],"{'id': '3529', 'name': 'Сбербанк', 'url': 'https://api.hh.ru/employers/3529', 'alternate_url': 'https://hh.ru/employer/3529', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/868362.JPG', '90': 'https://hhcdn.ru/employer-logo/3914323.jpeg', '240': 'https://hhcdn.ru/employer-logo/3914324.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3529', 'trusted': True}","{'requirement': 'Знание стека Machine Learning (NLP, XGBoost и аналоги, TimeSeries, CV) и Deep learning (Keras/TensorFlow/PyTorch), Big <highlighttext>Data</highlighttext> (Apache Hadoop...', 'responsibility': 'Анализ и утверждение предложенных <highlighttext>Data</highlighttext> <highlighttext>Scientist</highlighttext> методов моделирования для решения бизнес-задачи. Разработка и/или утверждение предложенной <highlighttext>Data</highlighttext> <highlighttext>Scientist</highlighttext> архитектуры...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
